instance_id,pair_id,annotation_order,split,query_item,target_item,query_text,target_text,label_9cls,label_3cls,consistency,soft_label_complementary,soft_label_substitute,soft_label_unrelated,soft_entropy,n_valid_runs,ease_ab,ease_ba,co_review_count,pool_type
7448_1,7448,1,test,B0BWDLGMR7,B08BXPMS8S,"Title: wahhle Compatible with Moto G Stylus 2022 4G Case, Built in Screen Protector Full Body Shockproof Slim Fit Bumper Protective Phone Cover for Motorola G Stylus 2022 4G Men Women-Black/Clear
Brand: wahhle
Category: Cell Phones & Accessories
Description: ['[]']","Title: Poster Frame 31x21 31x20 by Magnetic Poster Hanger 31 Inch Wooden | American Red Oak Wood 31''
Brand: Magnetic Poster Hanger
Category: Amazon Home
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0,0.0,0,random_negative
1811_0,1811,0,test,B08BZC6NTP,B08XYD548C,"Title: EASELAND California King Mattress Pad Pillow Top Mattress Cover Quilted Fitted Mattress Protector Long Cotton Top 8-21"" Deep Pocket Cooling Mattress Topper (72x84 Inches, Dark Grey)
Brand: EASELAND
Category: Amazon Home
Description: ['[]']","Title: Beckham Hotel Collection Bed Pillows Standard / Queen Size Set of 2 - Down Alternative Bedding Gel Cooling Pillow for Back, Stomach or Side Sleepers
Brand: Beckham Hotel Collection
Category: Amazon Home
Description: ['[]']",8,unrelated,0.6667,0.3333,0.0,0.6667,0.6364910608887524,3,0.0001996180653804,0.000170187689946,113,co_purchase
1811_1,1811,1,test,B08XYD548C,B08BZC6NTP,"Title: Beckham Hotel Collection Bed Pillows Standard / Queen Size Set of 2 - Down Alternative Bedding Gel Cooling Pillow for Back, Stomach or Side Sleepers
Brand: Beckham Hotel Collection
Category: Amazon Home
Description: ['[]']","Title: EASELAND California King Mattress Pad Pillow Top Mattress Cover Quilted Fitted Mattress Protector Long Cotton Top 8-21"" Deep Pocket Cooling Mattress Topper (72x84 Inches, Dark Grey)
Brand: EASELAND
Category: Amazon Home
Description: ['[]']",5,complementary,0.6667,0.6667,0.0,0.3333,0.6364910608887524,3,0.000170187689946,0.0001996180653804,113,co_purchase
1671_0,1671,0,val,B08BZC6NTP,B0B53DWRVW,"Title: EASELAND California King Mattress Pad Pillow Top Mattress Cover Quilted Fitted Mattress Protector Long Cotton Top 8-21"" Deep Pocket Cooling Mattress Topper (72x84 Inches, Dark Grey)
Brand: EASELAND
Category: Amazon Home
Description: ['[]']","Title: Mellanni RV Bedding Short Queen - Double Brushed Microfiber Camper Bunk Sheets - Durable and Breathable Cooling Sheets - Fits Mattress Up to 10'' - Deep Pocket Queen Sheet Sets (Short Queen, Spa Blue)
Brand: Mellanni
Category: Amazon Home
Description: ['[]']",5,complementary,1.0,1.0,0.0,0.0,-0.0,3,0.0005441620596684,0.000385060935514,128,co_purchase
1671_1,1671,1,val,B0B53DWRVW,B08BZC6NTP,"Title: Mellanni RV Bedding Short Queen - Double Brushed Microfiber Camper Bunk Sheets - Durable and Breathable Cooling Sheets - Fits Mattress Up to 10'' - Deep Pocket Queen Sheet Sets (Short Queen, Spa Blue)
Brand: Mellanni
Category: Amazon Home
Description: ['[]']","Title: EASELAND California King Mattress Pad Pillow Top Mattress Cover Quilted Fitted Mattress Protector Long Cotton Top 8-21"" Deep Pocket Cooling Mattress Topper (72x84 Inches, Dark Grey)
Brand: EASELAND
Category: Amazon Home
Description: ['[]']",5,complementary,1.0,1.0,0.0,0.0,-0.0,3,0.000385060935514,0.0005441620596684,128,co_purchase
6899_0,6899,0,train,B08BZC6NTP,B0BZ9NWKF2,"Title: EASELAND California King Mattress Pad Pillow Top Mattress Cover Quilted Fitted Mattress Protector Long Cotton Top 8-21"" Deep Pocket Cooling Mattress Topper (72x84 Inches, Dark Grey)
Brand: EASELAND
Category: Amazon Home
Description: ['[]']","Title: Chesapeake Bay Candle Scented Candles, Serenity + Calm (Lavender Thyme) & Peace + Tranquility (Cashmere Jasmine), Medium (2-Pack), 2 Count
Brand: Chesapeake Bay Candle
Category: Amazon Home
Description: [""['The Chesapeake Bay Candle mind & body collection Medium glass jar candle is a fragrance filled journey into wellness for the mind & body. Sleep and Calm create a serene environment thanks to the calming and balancing benefits of lavender. Enhanced with Essential oils of Bergamot, rosemary, thyme",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,-0.0001807860680855,-0.0001810024405131,8,same_category_low_corev
6899_1,6899,1,train,B0BZ9NWKF2,B08BZC6NTP,"Title: Chesapeake Bay Candle Scented Candles, Serenity + Calm (Lavender Thyme) & Peace + Tranquility (Cashmere Jasmine), Medium (2-Pack), 2 Count
Brand: Chesapeake Bay Candle
Category: Amazon Home
Description: [""['The Chesapeake Bay Candle mind & body collection Medium glass jar candle is a fragrance filled journey into wellness for the mind & body. Sleep and Calm create a serene environment thanks to the calming and balancing benefits of lavender. Enhanced with Essential oils of Bergamot, rosemary, thyme","Title: EASELAND California King Mattress Pad Pillow Top Mattress Cover Quilted Fitted Mattress Protector Long Cotton Top 8-21"" Deep Pocket Cooling Mattress Topper (72x84 Inches, Dark Grey)
Brand: EASELAND
Category: Amazon Home
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,-0.0001810024405131,-0.0001807860680855,8,same_category_low_corev
5574_0,5574,0,test,B08C19SRMX,B08WYH9T9Y,"Title: Silicone Whisk Set 8.5""+10""+12"", 3 Pack Sturdy Balloon Whisk Wisks for Cooking Blending Whisking Beating Stirring
Brand: Ouddy
Category: Amazon Home
Description: ['[]']","Title: Poo-Pourri Before-You-go Toilet Spray, Secret Santa Ornament Scent, 2 Fl Oz
Brand: Poo-Pourri
Category: Amazon Home
Description: [""['Poo-Pourri Before You Go Toilet Spray Secret Santa Ornament Box 2oz, 100 Use']""]",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,-0.0012134991120547,-0.0010012197308242,7,same_category_low_corev
5574_1,5574,1,test,B08WYH9T9Y,B08C19SRMX,"Title: Poo-Pourri Before-You-go Toilet Spray, Secret Santa Ornament Scent, 2 Fl Oz
Brand: Poo-Pourri
Category: Amazon Home
Description: [""['Poo-Pourri Before You Go Toilet Spray Secret Santa Ornament Box 2oz, 100 Use']""]","Title: Silicone Whisk Set 8.5""+10""+12"", 3 Pack Sturdy Balloon Whisk Wisks for Cooking Blending Whisking Beating Stirring
Brand: Ouddy
Category: Amazon Home
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,-0.0010012197308242,-0.0012134991120547,7,same_category_low_corev
5613_0,5613,0,val,B08C19SRMX,B09JYQWZ7V,"Title: Silicone Whisk Set 8.5""+10""+12"", 3 Pack Sturdy Balloon Whisk Wisks for Cooking Blending Whisking Beating Stirring
Brand: Ouddy
Category: Amazon Home
Description: ['[]']","Title: OXO Good Grips 4-Cup Angled Measuring Cup
Brand: OXO
Category: Amazon Home
Description: [""['Product Description' 'OXO Good Grips 4-Cup Angled Measuring Cup'\n 'Amazon.com'\n 'With a simple design alteration, Oxo has revolutionized a seemingly ordinary kitchen staple, making it doubtful that you\\x92ll ever go back to using a conventional measuring cup again. This 4-cup measurer has cup",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.000690957007464,0.0006288764998316,5,same_category_low_corev
5613_1,5613,1,val,B09JYQWZ7V,B08C19SRMX,"Title: OXO Good Grips 4-Cup Angled Measuring Cup
Brand: OXO
Category: Amazon Home
Description: [""['Product Description' 'OXO Good Grips 4-Cup Angled Measuring Cup'\n 'Amazon.com'\n 'With a simple design alteration, Oxo has revolutionized a seemingly ordinary kitchen staple, making it doubtful that you\\x92ll ever go back to using a conventional measuring cup again. This 4-cup measurer has cup","Title: Silicone Whisk Set 8.5""+10""+12"", 3 Pack Sturdy Balloon Whisk Wisks for Cooking Blending Whisking Beating Stirring
Brand: Ouddy
Category: Amazon Home
Description: ['[]']",5,complementary,1.0,1.0,0.0,0.0,-0.0,3,0.0006288764998316,0.000690957007464,5,same_category_low_corev
7076_0,7076,0,train,B08C19SRMX,B0BVKBXGRG,"Title: Silicone Whisk Set 8.5""+10""+12"", 3 Pack Sturdy Balloon Whisk Wisks for Cooking Blending Whisking Beating Stirring
Brand: Ouddy
Category: Amazon Home
Description: ['[]']","Title: Cuisinart Programmable Conical Burr Mill, Stainless Steel, COMPACT
Brand: Cuisinart
Category: Amazon Home
Description: [""['The elegant brushed stainless steel Cuisinart Programmable Conical Burr Mill produces perfect results every time for all your coffee needs with 18 settings, from extra coarse for your French Press to extra fine for rich espresso. The conical burr grinder produces a uniform grind without sacrific",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0001716355909593,0.000143351702718,8,same_category_low_corev
7076_1,7076,1,train,B0BVKBXGRG,B08C19SRMX,"Title: Cuisinart Programmable Conical Burr Mill, Stainless Steel, COMPACT
Brand: Cuisinart
Category: Amazon Home
Description: [""['The elegant brushed stainless steel Cuisinart Programmable Conical Burr Mill produces perfect results every time for all your coffee needs with 18 settings, from extra coarse for your French Press to extra fine for rich espresso. The conical burr grinder produces a uniform grind without sacrific","Title: Silicone Whisk Set 8.5""+10""+12"", 3 Pack Sturdy Balloon Whisk Wisks for Cooking Blending Whisking Beating Stirring
Brand: Ouddy
Category: Amazon Home
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.000143351702718,0.0001716355909593,8,same_category_low_corev
7389_0,7389,0,val,B08C531T1G,B06VT9T6XT,"Title: Powtree Li-ion 19.2V 6.0Ah Replacement Battery for Craftsman C3 XCP 11375 130279005 1323517 315.113753 1323903 130211004 11045 315.115410 315.11485 with LED Battery Charge Level Indicator
Brand: POWTREE
Category: All Electronics
Description: ['[]']","Title: Amscan Day in Paris Mini Clip on Top Hat, One Size, Multicolor Party Favors
Brand: amscan
Category: Amazon Home
Description: [""['Amscan is the largest designer, manufacturer, and distributor of decorated party goods and party accessories in the world, founded in 1947. Our Company is also a leading supplier of gifts, home decor, and tabletop products as well as the primary source for gift wrap, gift bags, stationery, and l",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0,0.0,0,random_negative
7389_1,7389,1,val,B06VT9T6XT,B08C531T1G,"Title: Amscan Day in Paris Mini Clip on Top Hat, One Size, Multicolor Party Favors
Brand: amscan
Category: Amazon Home
Description: [""['Amscan is the largest designer, manufacturer, and distributor of decorated party goods and party accessories in the world, founded in 1947. Our Company is also a leading supplier of gifts, home decor, and tabletop products as well as the primary source for gift wrap, gift bags, stationery, and l","Title: Powtree Li-ion 19.2V 6.0Ah Replacement Battery for Craftsman C3 XCP 11375 130279005 1323517 315.113753 1323903 130211004 11045 315.115410 315.11485 with LED Battery Charge Level Indicator
Brand: POWTREE
Category: All Electronics
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0,0.0,0,random_negative
8022_0,8022,0,train,B08C53CHLX,B0030BERO6,"Title: Bedsure Fluffy Comforter Cover Twin Size - Faux Fur Fuzzy Duvet Cover Set, Luxury Ultra Soft Plush Shaggy Duvet Cover 2 Pieces(1 Duvet Cover + 1 Pillow Sham, Grey)
Brand: BEDSURE
Category: Amazon Home
Description: ['[]']","Title: Cocoon CLS410RD Neoprene 16"" Laptop Case includes GRID-IT!® Accessory Organizer (Racing Red)
Brand: Cocoon
Category: All Electronics
Description: [""['Sophisticated & Understated. This neoprene case provides added durability and is equipped with GRID-IT inside. With its fitted laptop compartment and tough lightweight material, you will fly through your commute with ease.']""]",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0,0.0,0,random_negative
8022_1,8022,1,train,B0030BERO6,B08C53CHLX,"Title: Cocoon CLS410RD Neoprene 16"" Laptop Case includes GRID-IT!® Accessory Organizer (Racing Red)
Brand: Cocoon
Category: All Electronics
Description: [""['Sophisticated & Understated. This neoprene case provides added durability and is equipped with GRID-IT inside. With its fitted laptop compartment and tough lightweight material, you will fly through your commute with ease.']""]","Title: Bedsure Fluffy Comforter Cover Twin Size - Faux Fur Fuzzy Duvet Cover Set, Luxury Ultra Soft Plush Shaggy Duvet Cover 2 Pieces(1 Duvet Cover + 1 Pillow Sham, Grey)
Brand: BEDSURE
Category: Amazon Home
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0,0.0,0,random_negative
7729_0,7729,0,test,B08CBT3CJL,B00083IP7E,"Title: (Nutcracker Pattern) Patterned Leather Wristband Strap Compatible with Apple Watch Series 5/4/3/2/1 gen,Replacement for iWatch 38mm / 40mm Bands
Brand: Planetar
Category: Sports & Outdoors
Description: [""['Unique Design image only for your Apple watch.You could choose your Favourite case in our store.']""]","Title: Moen 114385 Liquid Dispenser Bottle, Unfinished
Brand: Moen
Category: Tools & Home Improvement
Description: ['[\'Product Description\'\n ""From finishes that are to last a lifetime, to faucets that perfectly balance your water pressure, Moen sets the standard for exceptional beauty and reliable, innovative design. Bring elegance to your home with premium selections from Moen. From the sophistication of per",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0,0.0,0,random_negative
7729_1,7729,1,test,B00083IP7E,B08CBT3CJL,"Title: Moen 114385 Liquid Dispenser Bottle, Unfinished
Brand: Moen
Category: Tools & Home Improvement
Description: ['[\'Product Description\'\n ""From finishes that are to last a lifetime, to faucets that perfectly balance your water pressure, Moen sets the standard for exceptional beauty and reliable, innovative design. Bring elegance to your home with premium selections from Moen. From the sophistication of per","Title: (Nutcracker Pattern) Patterned Leather Wristband Strap Compatible with Apple Watch Series 5/4/3/2/1 gen,Replacement for iWatch 38mm / 40mm Bands
Brand: Planetar
Category: Sports & Outdoors
Description: [""['Unique Design image only for your Apple watch.You could choose your Favourite case in our store.']""]",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0,0.0,0,random_negative
8108_0,8108,0,train,B08CKH3WV4,B07VGTHTGN,"Title: Accent Cabinet
Brand: Borand
Category: Amazon Home
Description: ['[\'AT A GLANCE\'\n \'1. Full Assembly Required 2. Solid Wood 3. Adjustable Shelves  Servers, sideboards, and buffets, oh my! These storage pieces pair function with fashion, tying your ensemble all together while offering room to stage and stow entertaining essentials for festive family feasts and","Title: Samsung Galaxy A70 128GB/6GB SM-A705MN/DS 6.7"" HD+ Infinity-U 4G/LTE Factory Unlocked Smartphone (International Version, No Warranty) (Black) (Renewed)
Brand: Amazon Renewed
Category: Cell Phones & Accessories
Description: [""['Unlocked cellphones are compatible with most of the GSM carriers ( Like T-Mobile or ATand T ) but please be aware that are not compatible with CDMA carriers ( Like Sprint or Verizon Wireless for example )']""]",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0,0.0,0,random_negative
8108_1,8108,1,train,B07VGTHTGN,B08CKH3WV4,"Title: Samsung Galaxy A70 128GB/6GB SM-A705MN/DS 6.7"" HD+ Infinity-U 4G/LTE Factory Unlocked Smartphone (International Version, No Warranty) (Black) (Renewed)
Brand: Amazon Renewed
Category: Cell Phones & Accessories
Description: [""['Unlocked cellphones are compatible with most of the GSM carriers ( Like T-Mobile or ATand T ) but please be aware that are not compatible with CDMA carriers ( Like Sprint or Verizon Wireless for example )']""]","Title: Accent Cabinet
Brand: Borand
Category: Amazon Home
Description: ['[\'AT A GLANCE\'\n \'1. Full Assembly Required 2. Solid Wood 3. Adjustable Shelves  Servers, sideboards, and buffets, oh my! These storage pieces pair function with fashion, tying your ensemble all together while offering room to stage and stow entertaining essentials for festive family feasts and",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0,0.0,0,random_negative
3030_0,3030,0,val,B08CKZ36N7,B08KG14KCT,"Title: Kingston 1.92TB A400 SATA 3 2.5"" Internal SSD SA400S37/1920G - HDD Replacement for Increase Performance
Brand: Kingston
Category: Computers
Description: [""['Kingston’s A400 solid-state drive dramatically improves the responsiveness of your existing system with incredible boot, loading and transfer times compared to mechanical hard drives. Powered by a latest gen controller for read and write speeds up to 500MB/s and 450MB/s, this SSD is 10x faster t","Title: Samsung SSD 860 EVO 4TB 2.5 Inch SATA III Internal SSD (MZ-76E4T0B/AM)
Brand: SAMSUNG
Category: Computers
Description: [""['Samsung 860 EVO solid state drive is the SSD to trust. Based on 3D VNAND flash, Samsung offers enhanced read/write performance, endurance and power management efficiency. With multiple form factors, the 860 EVO is ideal for mainstream PCs and laptops.']""]",1,substitute,1.0,0.0,1.0,0.0,-0.0,3,0.0100522888824343,0.0082541676238179,148,co_purchase
3030_1,3030,1,val,B08KG14KCT,B08CKZ36N7,"Title: Samsung SSD 860 EVO 4TB 2.5 Inch SATA III Internal SSD (MZ-76E4T0B/AM)
Brand: SAMSUNG
Category: Computers
Description: [""['Samsung 860 EVO solid state drive is the SSD to trust. Based on 3D VNAND flash, Samsung offers enhanced read/write performance, endurance and power management efficiency. With multiple form factors, the 860 EVO is ideal for mainstream PCs and laptops.']""]","Title: Kingston 1.92TB A400 SATA 3 2.5"" Internal SSD SA400S37/1920G - HDD Replacement for Increase Performance
Brand: Kingston
Category: Computers
Description: [""['Kingston’s A400 solid-state drive dramatically improves the responsiveness of your existing system with incredible boot, loading and transfer times compared to mechanical hard drives. Powered by a latest gen controller for read and write speeds up to 500MB/s and 450MB/s, this SSD is 10x faster t",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0082541676238179,0.0100522888824343,148,co_purchase
3035_0,3035,0,test,B08CKZ36N7,B094NDM6ZH,"Title: Kingston 1.92TB A400 SATA 3 2.5"" Internal SSD SA400S37/1920G - HDD Replacement for Increase Performance
Brand: Kingston
Category: Computers
Description: [""['Kingston’s A400 solid-state drive dramatically improves the responsiveness of your existing system with incredible boot, loading and transfer times compared to mechanical hard drives. Powered by a latest gen controller for read and write speeds up to 500MB/s and 450MB/s, this SSD is 10x faster t","Title: SABRENT 2.5 Inch SATA to USB 3.0 Tool Free Clear External Hard Drive Enclosure [Optimized for SSD, Supports UASP SATA III] (EC-OCUB)
Brand: SABRENT
Category: Computers
Description: ['[]']",5,complementary,1.0,1.0,0.0,0.0,-0.0,3,0.005003192462027,0.0047762133181095,146,co_purchase
3035_1,3035,1,test,B094NDM6ZH,B08CKZ36N7,"Title: SABRENT 2.5 Inch SATA to USB 3.0 Tool Free Clear External Hard Drive Enclosure [Optimized for SSD, Supports UASP SATA III] (EC-OCUB)
Brand: SABRENT
Category: Computers
Description: ['[]']","Title: Kingston 1.92TB A400 SATA 3 2.5"" Internal SSD SA400S37/1920G - HDD Replacement for Increase Performance
Brand: Kingston
Category: Computers
Description: [""['Kingston’s A400 solid-state drive dramatically improves the responsiveness of your existing system with incredible boot, loading and transfer times compared to mechanical hard drives. Powered by a latest gen controller for read and write speeds up to 500MB/s and 450MB/s, this SSD is 10x faster t",5,complementary,1.0,1.0,0.0,0.0,-0.0,3,0.0047762133181095,0.005003192462027,146,co_purchase
6218_0,6218,0,val,B08CKZ36N7,B09Y9GDD5S,"Title: Kingston 1.92TB A400 SATA 3 2.5"" Internal SSD SA400S37/1920G - HDD Replacement for Increase Performance
Brand: Kingston
Category: Computers
Description: [""['Kingston’s A400 solid-state drive dramatically improves the responsiveness of your existing system with incredible boot, loading and transfer times compared to mechanical hard drives. Powered by a latest gen controller for read and write speeds up to 500MB/s and 450MB/s, this SSD is 10x faster t","Title: Thermaltake TOUGHAIR 310 170W TDP CPU Cooler, Intel/AMD Universal Socket (LGA 1200/1700), 120mm 2000RPM High Static Pressure PWM Fan with High Performance Copper Heat Pipes CL-P074-AL12BL-A
Brand: Thermaltake
Category: Computers
Description: [""['A single tower designed CPU cooler equipped with an optimized 120 mm high static pressure fan and newly designed heat sink. •P/N: CL-P074-AL12BL-A •COMPATIBILITY: Intel LGA 1200/1156/1155/1151/1150 AMD AM4/AM3+/AM3/AM2+/AM2/FM2/FM1 •DIMENSIONS: 123.6 x 71.7 x 159.5 mm ( L x W x H) •HEATSINK MATE",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.001550531364046,0.0019528203411027,13,same_category_low_corev
6218_1,6218,1,val,B09Y9GDD5S,B08CKZ36N7,"Title: Thermaltake TOUGHAIR 310 170W TDP CPU Cooler, Intel/AMD Universal Socket (LGA 1200/1700), 120mm 2000RPM High Static Pressure PWM Fan with High Performance Copper Heat Pipes CL-P074-AL12BL-A
Brand: Thermaltake
Category: Computers
Description: [""['A single tower designed CPU cooler equipped with an optimized 120 mm high static pressure fan and newly designed heat sink. •P/N: CL-P074-AL12BL-A •COMPATIBILITY: Intel LGA 1200/1156/1155/1151/1150 AMD AM4/AM3+/AM3/AM2+/AM2/FM2/FM1 •DIMENSIONS: 123.6 x 71.7 x 159.5 mm ( L x W x H) •HEATSINK MATE","Title: Kingston 1.92TB A400 SATA 3 2.5"" Internal SSD SA400S37/1920G - HDD Replacement for Increase Performance
Brand: Kingston
Category: Computers
Description: [""['Kingston’s A400 solid-state drive dramatically improves the responsiveness of your existing system with incredible boot, loading and transfer times compared to mechanical hard drives. Powered by a latest gen controller for read and write speeds up to 500MB/s and 450MB/s, this SSD is 10x faster t",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0019528203411027,0.001550531364046,13,same_category_low_corev
6563_0,6563,0,test,B08CKZ36N7,B0B3RVRQKG,"Title: Kingston 1.92TB A400 SATA 3 2.5"" Internal SSD SA400S37/1920G - HDD Replacement for Increase Performance
Brand: Kingston
Category: Computers
Description: [""['Kingston’s A400 solid-state drive dramatically improves the responsiveness of your existing system with incredible boot, loading and transfer times compared to mechanical hard drives. Powered by a latest gen controller for read and write speeds up to 500MB/s and 450MB/s, this SSD is 10x faster t","Title: Cat8 Ethernet Cable, Outdoor&Indoor, 1.5FT Heavy Duty High Speed Cat 8 LAN Network Cable, 40Gbps 2000MHz RJ45 Flat Internet Computer Patch Cord, Weatherproof S/FTP UV Resistant for Router/Modem/Gaming
Brand: Jadaol
Category: Computers
Description: ['[]']",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,-0.0032581808045506,-0.0036437998060137,13,same_category_low_corev
6563_1,6563,1,test,B0B3RVRQKG,B08CKZ36N7,"Title: Cat8 Ethernet Cable, Outdoor&Indoor, 1.5FT Heavy Duty High Speed Cat 8 LAN Network Cable, 40Gbps 2000MHz RJ45 Flat Internet Computer Patch Cord, Weatherproof S/FTP UV Resistant for Router/Modem/Gaming
Brand: Jadaol
Category: Computers
Description: ['[]']","Title: Kingston 1.92TB A400 SATA 3 2.5"" Internal SSD SA400S37/1920G - HDD Replacement for Increase Performance
Brand: Kingston
Category: Computers
Description: [""['Kingston’s A400 solid-state drive dramatically improves the responsiveness of your existing system with incredible boot, loading and transfer times compared to mechanical hard drives. Powered by a latest gen controller for read and write speeds up to 500MB/s and 450MB/s, this SSD is 10x faster t",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,-0.0036437998060137,-0.0032581808045506,13,same_category_low_corev
3124_0,3124,0,train,B08CKZ36N7,B0BS2ZMHCL,"Title: Kingston 1.92TB A400 SATA 3 2.5"" Internal SSD SA400S37/1920G - HDD Replacement for Increase Performance
Brand: Kingston
Category: Computers
Description: [""['Kingston’s A400 solid-state drive dramatically improves the responsiveness of your existing system with incredible boot, loading and transfer times compared to mechanical hard drives. Powered by a latest gen controller for read and write speeds up to 500MB/s and 450MB/s, this SSD is 10x faster t","Title: Western Digital 4TB WD Blue PC Internal Hard Drive HDD - 5400 RPM, SATA 6 Gb/s, 256 MB Cache, 3.5"" - WD40EZAZ
Brand: Western Digital
Category: Computers
Description: [""['WD Blue internal hard drives deliver reliability for office and web applications. They are ideal for use as primary drives in desktop PCs and for office applications. With a range of capacities and cache sizes, there’s a WD Blue internal hard drive that’s just right for you.']""]",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0072644129395484,0.0059743854217231,120,co_purchase
3124_1,3124,1,train,B0BS2ZMHCL,B08CKZ36N7,"Title: Western Digital 4TB WD Blue PC Internal Hard Drive HDD - 5400 RPM, SATA 6 Gb/s, 256 MB Cache, 3.5"" - WD40EZAZ
Brand: Western Digital
Category: Computers
Description: [""['WD Blue internal hard drives deliver reliability for office and web applications. They are ideal for use as primary drives in desktop PCs and for office applications. With a range of capacities and cache sizes, there’s a WD Blue internal hard drive that’s just right for you.']""]","Title: Kingston 1.92TB A400 SATA 3 2.5"" Internal SSD SA400S37/1920G - HDD Replacement for Increase Performance
Brand: Kingston
Category: Computers
Description: [""['Kingston’s A400 solid-state drive dramatically improves the responsiveness of your existing system with incredible boot, loading and transfer times compared to mechanical hard drives. Powered by a latest gen controller for read and write speeds up to 500MB/s and 450MB/s, this SSD is 10x faster t",5,complementary,1.0,1.0,0.0,0.0,-0.0,3,0.0059743854217231,0.0072644129395484,120,co_purchase
2806_0,2806,0,train,B08CLNX58K,B08KZ1TZYB,"Title: SanDisk 32GB 2-Pack Ultra MicroSDHC UHS-I Memory Card (2x32GB) - SDSQUAR-032G-GN6MT
Brand: SanDisk
Category: Computers
Description: [""['Transfer speeds of up to 98MB/sec . Records Full HD video(2). SanDisk Memory Zone app included for easy file management(4). Shock, temperature, water, and X-ray proof (6). 1GB = 1,000,000,000 bytes. Actual user storage less. Up to 98MB/s read speed; write speed lower. Based on internal testing; ","Title: Made for Amazon SanDisk 64GB microSD Memory Card for Fire Tablets and Fire -TV
Brand: SanDisk
Category: Amazon Devices
Description: [""['With these speeds you can be sure that every transfer or save will end faster than ever before .You can be confident in the good quality, performance and reliability of every SanDisk Product.Unique, sleek design for the modern home']""]",8,unrelated,0.6667,0.3333,0.0,0.6667,0.6364910608887524,3,0.0152383716776967,0.0161758512258529,123,co_purchase
2806_1,2806,1,train,B08KZ1TZYB,B08CLNX58K,"Title: Made for Amazon SanDisk 64GB microSD Memory Card for Fire Tablets and Fire -TV
Brand: SanDisk
Category: Amazon Devices
Description: [""['With these speeds you can be sure that every transfer or save will end faster than ever before .You can be confident in the good quality, performance and reliability of every SanDisk Product.Unique, sleek design for the modern home']""]","Title: SanDisk 32GB 2-Pack Ultra MicroSDHC UHS-I Memory Card (2x32GB) - SDSQUAR-032G-GN6MT
Brand: SanDisk
Category: Computers
Description: [""['Transfer speeds of up to 98MB/sec . Records Full HD video(2). SanDisk Memory Zone app included for easy file management(4). Shock, temperature, water, and X-ray proof (6). 1GB = 1,000,000,000 bytes. Actual user storage less. Up to 98MB/s read speed; write speed lower. Based on internal testing; ",5,complementary,0.6667,1.0,0.0,0.0,-0.0,3,0.0161758512258529,0.0152383716776967,123,co_purchase
4887_0,4887,0,test,B08CLNX58K,B08RLW7918,"Title: SanDisk 32GB 2-Pack Ultra MicroSDHC UHS-I Memory Card (2x32GB) - SDSQUAR-032G-GN6MT
Brand: SanDisk
Category: Computers
Description: [""['Transfer speeds of up to 98MB/sec . Records Full HD video(2). SanDisk Memory Zone app included for easy file management(4). Shock, temperature, water, and X-ray proof (6). 1GB = 1,000,000,000 bytes. Actual user storage less. Up to 98MB/s read speed; write speed lower. Based on internal testing; ","Title: WYZE Cam v2 - White
Brand: WYZE
Category: Camera & Photo
Description: ['[\'Product Description\'\n \'Wyze Cam v2 delivers fast, clear, live stream footage direct to your smartphone via the Wyze App (iOS and Android), day or night. You can receive an alert anytime your Wyze Cam v2 detects sound or motion and view up to 14 days of saved alert videos for free - no monthl",8,unrelated,1.0,0.0,0.0,1.0,-0.0,3,0.0051395166665315,0.0055456953123211,179,co_purchase
